time	V(vin)-V(vout)	V(vout)
8.337905941978047e-002	1.722709e-001	1.038000e-004
8.341747226675314e-002	3.158944e-001	1.248692e-003
8.344057184597792e-002	3.980423e-001	6.127218e-003
8.345731849517243e-002	4.476766e-001	1.956626e-002
8.347786570730489e-002	4.908473e-001	5.375739e-002
8.349722357170256e-002	5.165601e-001	1.008985e-001
8.352385851092997e-002	5.382950e-001	1.793506e-001
8.355160663181399e-002	5.529759e-001	2.689668e-001
8.360501344025947e-002	5.712111e-001	4.512091e-001
8.367757183843699e-002	5.877625e-001	7.063465e-001
8.377757183843698e-002	6.032002e-001	1.063722e+000
8.387757183843697e-002	6.142927e-001	1.423073e+000
8.397757183843696e-002	6.226743e-001	1.782241e+000
8.407757183843695e-002	6.294084e-001	2.139638e+000
8.427757183843693e-002	6.400154e-001	2.844977e+000
8.457757183843689e-002	6.516063e-001	3.868935e+000
8.487757183843686e-002	6.601620e-001	4.838167e+000
8.517757183843683e-002	6.667929e-001	5.739070e+000
8.547757183843679e-002	6.720524e-001	6.559494e+000
8.577757183843676e-002	6.762524e-001	7.288578e+000
8.607757183843673e-002	6.795816e-001	7.916761e+000
8.637757183843670e-002	6.821623e-001	8.435856e+000
8.667757183843666e-002	6.840734e-001	8.839115e+000
8.697757183843663e-002	6.853666e-001	9.121311e+000
8.727757183843660e-002	6.860743e-001	9.278790e+000
8.757757183843656e-002	6.862116e-001	9.309513e+000
8.787757183843653e-002	6.857805e-001	9.213085e+000
8.817757183843650e-002	6.847734e-001	8.990752e+000
8.847757183843646e-002	6.831665e-001	8.645391e+000
8.877757183843643e-002	6.809158e-001	8.181479e+000
8.907757183843640e-002	6.779613e-001	7.605034e+000
8.937757183843637e-002	6.742001e-001	6.923559e+000
8.967757183843633e-002	6.694822e-001	6.145962e+000
8.997757183843630e-002	6.635637e-001	5.282482e+000
9.027757183843627e-002	6.560302e-001	4.344642e+000
9.057757183843623e-002	6.461029e-001	3.345300e+000
9.077757183843621e-002	6.373844e-001	2.652015e+000
9.097757183843619e-002	6.257870e-001	1.942918e+000
9.107757183843618e-002	6.181958e-001	1.584429e+000
9.117757183843617e-002	6.085721e-001	1.224842e+000
9.127757183843616e-002	5.952688e-001	8.663294e-001
9.137757183843615e-002	5.730297e-001	5.146758e-001
9.147757183843613e-002	5.316179e-001	1.806492e-001
9.151683507910641e-002	4.942145e-001	7.033695e-002
9.154420738702221e-002	4.412384e-001	2.025818e-002
9.156416677784435e-002	3.824575e-001	3.861828e-003
9.157728339662838e-002	3.360498e-001	8.533738e-004
9.159086642991887e-002	2.855086e-001	2.126446e-004
9.160559539171848e-002	2.301622e-001	5.070144e-005
9.162902754027588e-002	1.418848e-001	6.635074e-006
9.166239640357446e-002	1.609269e-002	5.818948e-006
9.172913413017159e-002	-2.357235e-001	2.484337e-004
9.175745558073517e-002	-3.443774e-001	2.178079e-003
9.178103859942269e-002	-4.415360e-001	1.049753e-002
9.179726652172371e-002	-5.197916e-001	2.764063e-002
9.181577077713390e-002	-6.257049e-001	6.389163e-002
9.184011626127109e-002	-7.815052e-001	1.280815e-001
9.186553222428645e-002	-9.546263e-001	2.056229e-001
9.190021569773954e-002	-1.199458e+000	3.201360e-001
9.195549524837152e-002	-1.597759e+000	5.110514e-001
9.205282651257515e-002	-2.306428e+000	8.557764e-001
9.215282651257514e-002	-3.036634e+000	1.214099e+000
9.225282651257513e-002	-3.765607e+000	1.573777e+000
9.235282651257512e-002	-4.490433e+000	1.932423e+000
9.255282651257510e-002	-5.920653e+000	2.641704e+000
9.275282651257508e-002	-7.316523e+000	3.335267e+000
9.305282651257504e-002	-9.326230e+000	4.335143e+000
9.335282651257501e-002	-1.121080e+001	5.273649e+000
9.365282651257498e-002	-1.294526e+001	6.137914e+000
9.395282651257494e-002	-1.450696e+001	6.916403e+000
9.425282651257491e-002	-1.587565e+001	7.598863e+000
9.455282651257488e-002	-1.703364e+001	8.176374e+000
9.485282651257485e-002	-1.796599e+001	8.641419e+000
9.515282651257481e-002	-1.866069e+001	8.987964e+000
9.545282651257478e-002	-1.910881e+001	9.211517e+000
9.575282651257475e-002	-1.930458e+001	9.309185e+000
9.605282651257471e-002	-1.924549e+001	9.279706e+000
9.635282651257468e-002	-1.893230e+001	9.123461e+000
9.665282651257465e-002	-1.836903e+001	8.842469e+000
9.695282651257461e-002	-1.756293e+001	8.440371e+000
9.725282651257458e-002	-1.652437e+001	7.922380e+000
9.755282651257455e-002	-1.526674e+001	7.295226e+000
9.785282651257451e-002	-1.380627e+001	6.567085e+000
9.815282651257448e-002	-1.216186e+001	5.747504e+000
9.845282651257445e-002	-1.035490e+001	4.847332e+000
9.875282651257442e-002	-8.409112e+000	3.878704e+000
9.905282651257438e-002	-6.350575e+000	2.855214e+000
9.925282651257436e-002	-4.929796e+000	2.150119e+000
9.935282651257435e-002	-4.208511e+000	1.792857e+000
9.945282651257434e-002	-3.481946e+000	1.433748e+000
9.955282651257433e-002	-2.752079e+000	1.074248e+000
9.965282651257432e-002	-2.022442e+000	7.173623e-001
9.975282651257431e-002	-1.302991e+000	3.725169e-001
9.984045284346796e-002	-7.048979e-001	1.037819e-001
9.988010933349936e-002	-4.718413e-001	2.001803e-002
9.989913495459860e-002	-3.834264e-001	3.265743e-003
9.991251411244884e-002	-3.304695e-001	7.152291e-004
9.992653039952204e-002	-2.771090e-001	1.705243e-004
9.994180507003975e-002	-2.194104e-001	3.823703e-005
9.996622930724775e-002	-1.273139e-001	4.835235e-006
1.000082583124783e-001	3.100516e-002	1.278938e-004
1.000923163229395e-001	3.419805e-001	5.973639e-003
1.001244790914409e-001	4.450610e-001	2.404187e-002
1.001467704566718e-001	4.934330e-001	5.959625e-002
1.001699811960675e-001	5.218998e-001	1.184757e-001
1.002001426684538e-001	5.439279e-001	2.098765e-001
1.002312416690722e-001	5.584980e-001	3.121588e-001
1.002845800918954e-001	5.745519e-001	4.962329e-001
1.003845800918954e-001	5.946004e-001	8.501585e-001
1.004845800918954e-001	6.083598e-001	1.208320e+000
1.005845800918954e-001	6.180648e-001	1.567954e+000
1.006845800918954e-001	6.255504e-001	1.926702e+000
1.008845800918953e-001	6.371636e-001	2.636158e+000
1.010845800918953e-001	6.459281e-001	3.329864e+000
1.013845800918953e-001	6.558990e-001	4.330027e+000
1.016845800918952e-001	6.634617e-001	5.268891e+000
1.019845800918952e-001	6.694012e-001	6.133578e+000
1.022845800918952e-001	6.741352e-001	6.912547e+000
1.025845800918951e-001	6.779099e-001	7.595537e+000
1.028845800918951e-001	6.808767e-001	8.173622e+000
1.031845800918951e-001	6.831360e-001	8.639277e+000
1.034845800918950e-001	6.847534e-001	8.986458e+000
1.037845800918950e-001	6.857691e-001	9.210668e+000
1.040845800918950e-001	6.862087e-001	9.309004e+000
1.043845800918949e-001	6.860800e-001	9.280194e+000
1.046845800918949e-001	6.853828e-001	9.124612e+000
1.049845800918949e-001	6.840982e-001	8.844270e+000
1.052845800918948e-001	6.821966e-001	8.442798e+000
1.055845800918948e-001	6.796274e-001	7.925400e+000
1.058845800918948e-001	6.763091e-001	7.298800e+000
1.061845800918947e-001	6.721239e-001	6.571167e+000
1.064845800918947e-001	6.668825e-001	5.752041e+000
1.067845800918947e-001	6.602759e-001	4.852262e+000
1.070845800918946e-001	6.517553e-001	3.883961e+000
1.073845800918946e-001	6.402202e-001	2.860721e+000
1.075845800918946e-001	6.296556e-001	2.155742e+000
1.076845800918946e-001	6.229138e-001	1.798518e+000
1.077845800918946e-001	6.146158e-001	1.439411e+000
1.078845800918946e-001	6.038238e-001	1.079878e+000
1.079845800918945e-001	5.880601e-001	7.229240e-001
1.080845800918945e-001	5.562274e-001	3.801763e-001
1.081845800918945e-001	4.774769e-001	8.301577e-002
1.082234486943383e-001	3.995728e-001	1.456403e-002
1.082509674894957e-001	3.096372e-001	8.247945e-004
1.082628919369956e-001	2.654159e-001	1.107270e-004
1.082783339481521e-001	2.073018e-001	2.616114e-005
1.083016406054546e-001	1.194727e-001	3.223061e-006
1.083482539200595e-001	-5.687915e-002	6.301648e-004
1.084414805492695e-001	-4.242025e-001	1.661008e-002
1.084729407157909e-001	-5.762356e-001	5.017108e-002
1.085039935791566e-001	-7.648436e-001	1.219134e-001
1.085360332390818e-001	-9.814443e-001	2.180272e-001
1.085663687803396e-001	-1.195428e+000	3.180344e-001
1.086168375725850e-001	-1.559124e+000	4.923719e-001
1.087168375725850e-001	-2.287069e+000	8.463237e-001
1.088168375725850e-001	-3.017138e+000	1.204447e+000
1.089168375725849e-001	-3.746145e+000	1.564083e+000
1.090168375725849e-001	-4.471183e+000	1.922853e+000
1.092168375725849e-001	-5.901868e+000	2.632379e+000
1.094168375725849e-001	-7.298254e+000	3.326184e+000
1.097168375725849e-001	-9.308950e+000	4.326541e+000
1.100168375725848e-001	-1.119474e+001	5.265649e+000
1.103168375725848e-001	-1.293063e+001	6.130624e+000
1.106168375725848e-001	-1.449396e+001	6.909919e+000
1.109168375725847e-001	-1.586444e+001	7.593270e+000
1.112168375725847e-001	-1.702436e+001	8.171745e+000
1.115168375725847e-001	-1.795876e+001	8.637815e+000
1.118168375725846e-001	-1.865561e+001	8.985430e+000
1.121168375725846e-001	-1.910594e+001	9.210087e+000
1.124168375725846e-001	-1.930396e+001	9.308878e+000
1.127168375725845e-001	-1.924713e+001	9.280525e+000
1.130168375725845e-001	-1.893618e+001	9.125395e+000
1.133168375725845e-001	-1.837509e+001	8.845493e+000
1.136168375725844e-001	-1.757110e+001	8.444448e+000
1.139168375725844e-001	-1.653455e+001	7.927455e+000
1.142168375725844e-001	-1.527879e+001	7.301233e+000
1.145168375725843e-001	-1.382003e+001	6.573946e+000
1.148168375725843e-001	-1.217716e+001	5.755129e+000
1.151168375725843e-001	-1.037154e+001	4.855619e+000
1.154168375725842e-001	-8.426872e+000	3.887541e+000
1.157168375725842e-001	-6.369210e+000	2.864470e+000
1.159168375725842e-001	-4.948863e+000	2.159571e+000
1.160168375725842e-001	-4.227741e+000	1.802374e+000
1.161168375725842e-001	-3.501275e+000	1.443280e+000
1.162168375725841e-001	-2.771440e+000	1.083740e+000
1.163168375725841e-001	-2.041736e+000	7.267314e-001
1.164168375725841e-001	-1.324060e+000	3.836186e-001
1.165168375725841e-001	-6.510873e-001	8.654522e-002
1.165576772440701e-001	-4.254991e-001	1.473424e-002
1.165859517027350e-001	-3.050178e-001	7.764603e-004
1.165992357163186e-001	-2.542654e-001	8.403878e-005
1.166140723058345e-001	-1.982822e-001	1.915596e-005
1.166391867785707e-001	-1.035971e-001	2.244740e-006
1.166894157240430e-001	8.567492e-002	8.595236e-005
1.167523308769890e-001	3.183283e-001	4.562006e-003
1.167897623290725e-001	4.411023e-001	2.279089e-002
1.168111057408282e-001	4.899211e-001	5.433226e-002
1.168336465192081e-001	5.192327e-001	1.098508e-001
1.168607145017022e-001	5.404710e-001	1.904198e-001
1.168906461118193e-001	5.555269e-001	2.878527e-001
1.169407846723208e-001	5.718405e-001	4.597217e-001
1.170295097860161e-001	5.910679e-001	7.725567e-001
1.171295097860161e-001	6.058984e-001	1.130139e+000
1.172295097860161e-001	6.162269e-001	1.489755e+000
1.173295097860161e-001	6.240439e-001	1.848891e+000
1.175295097860160e-001	6.360648e-001	2.559716e+000
1.177295097860160e-001	6.450758e-001	3.255392e+000
1.180295097860160e-001	6.552711e-001	4.259454e+000
1.183295097860160e-001	6.629748e-001	5.203210e+000
1.186295097860159e-001	6.690149e-001	6.073675e+000
1.189295097860159e-001	6.738267e-001	6.859215e+000
1.192295097860159e-001	6.776648e-001	7.549476e+000
1.195295097860158e-001	6.806870e-001	8.135431e+000
1.198295097860158e-001	6.829948e-001	8.609454e+000
1.201295097860158e-001	6.846571e-001	8.965389e+000
1.204295097860157e-001	6.857157e-001	9.198627e+000
1.207295097860157e-001	6.861963e-001	9.306145e+000
1.210295097860157e-001	6.861086e-001	9.286556e+000
1.213295097860156e-001	6.854525e-001	9.140111e+000
1.216295097860156e-001	6.842117e-001	8.868706e+000
1.219295097860156e-001	6.823568e-001	8.475853e+000
1.222295097860155e-001	6.798368e-001	7.966648e+000
1.225295097860155e-001	6.765766e-001	7.347703e+000
1.228295097860155e-001	6.724601e-001	6.627086e+000
1.231295097860154e-001	6.673036e-001	5.814240e+000
1.234295097860154e-001	6.608100e-001	4.919913e+000
1.237295097860154e-001	6.524556e-001	3.956140e+000
1.240295097860153e-001	6.411991e-001	2.936384e+000
1.242295097860153e-001	6.309679e-001	2.233038e+000
1.243295097860153e-001	6.244904e-001	1.876367e+000
1.244295097860153e-001	6.165887e-001	1.517567e+000
1.245295097860153e-001	6.064597e-001	1.157961e+000
1.246295097860153e-001	5.921310e-001	8.000475e-001
1.247295097860152e-001	5.664249e-001	4.515329e-001
1.248295097860152e-001	5.150930e-001	1.271975e-001
1.248630224361949e-001	4.729408e-001	4.322295e-002
1.248869536511117e-001	4.144300e-001	1.161573e-002
1.249105494655838e-001	3.359429e-001	1.213710e-003
1.249202308061384e-001	3.004000e-001	2.774190e-004
1.249363093127877e-001	2.400164e-001	6.881171e-005
1.249545773169968e-001	1.712195e-001	1.163938e-005
1.249911133254152e-001	3.349988e-002	2.033129e-006
1.250458043188188e-001	-1.729040e-001	2.343992e-004
1.250934482434135e-001	-3.556468e-001	3.428115e-003
1.251177164234000e-001	-4.577555e-001	1.412065e-002
1.251364635897090e-001	-5.521110e-001	3.788229e-002
1.251559023377378e-001	-6.674727e-001	8.007300e-002
1.251795597211889e-001	-8.222222e-001	1.458149e-001
1.252060462671913e-001	-1.004730e+000	2.287350e-001
1.252448653429483e-001	-1.280511e+000	3.587005e-001
1.253112913644278e-001	-1.760831e+000	5.899818e-001
1.254112913644278e-001	-2.490039e+000	9.457121e-001
1.255112913644278e-001	-3.220307e+000	1.304697e+000
1.256112913644278e-001	-3.948280e+000	1.664109e+000
1.257112913644278e-001	-4.671655e+000	2.022170e+000
1.259112913644278e-001	-6.098142e+000	2.729836e+000
1.262112913644277e-001	-8.168296e+000	3.758892e+000
1.265112913644277e-001	-1.012899e+001	4.734830e+000
1.268112913644277e-001	-1.195385e+001	5.643855e+000
1.271112913644276e-001	-1.361887e+001	6.473671e+000
1.274112913644276e-001	-1.510239e+001	7.213277e+000
1.277112913644276e-001	-1.638519e+001	7.852968e+000
1.280112913644275e-001	-1.745071e+001	8.384399e+000
1.283112913644275e-001	-1.828522e+001	8.800664e+000
1.286112913644275e-001	-1.887798e+001	9.096363e+000
1.289112913644274e-001	-1.922136e+001	9.267668e+000
1.292112913644274e-001	-1.931095e+001	9.312361e+000
1.295112913644274e-001	-1.914559e+001	9.229866e+000
1.298112913644273e-001	-1.872741e+001	9.021249e+000
1.301112913644273e-001	-1.806179e+001	8.689210e+000
1.304112913644273e-001	-1.715730e+001	8.238050e+000
1.307112913644273e-001	-1.602557e+001	7.673623e+000
1.310112913644272e-001	-1.468120e+001	7.003273e+000
1.313112913644272e-001	-1.314156e+001	6.235755e+000
1.316112913644272e-001	-1.142662e+001	5.381167e+000
1.319112913644271e-001	-9.558737e+000	4.450891e+000
1.322112913644271e-001	-7.562605e+000	3.457628e+000
1.324112913644271e-001	-6.173898e+000	2.767460e+000
1.326112913644270e-001	-4.749113e+000	2.060569e+000
1.327112913644270e-001	-4.026341e+000	1.702732e+000
1.328112913644270e-001	-3.298710e+000	1.343338e+000
1.329112913644270e-001	-2.568500e+000	9.841434e-001
1.330112913644270e-001	-1.840073e+000	6.289831e-001
1.331112913644270e-001	-1.127861e+000	2.917600e-001
1.331924093476868e-001	-5.844839e-001	5.346294e-002
1.332126008083314e-001	-4.719957e-001	1.700194e-002
1.332343767412295e-001	-3.758525e-001	2.881461e-003
1.332457853315670e-001	-3.306652e-001	6.768791e-004
1.332613852072185e-001	-2.713598e-001	1.550253e-004
1.332760083320111e-001	-2.161273e-001	3.400261e-005
1.333030473208260e-001	-1.141773e-001	4.238844e-006
1.333486517500082e-001	5.755267e-002	1.960814e-004
1.334289922959110e-001	3.535547e-001	6.992886e-003
1.334597915521414e-001	4.500854e-001	2.647026e-002
1.334824272526074e-001	4.970036e-001	6.477131e-002
1.335057498068696e-001	5.241176e-001	1.254196e-001
1.335371827430449e-001	5.459366e-001	2.218014e-001
1.335691279783482e-001	5.601974e-001	3.275573e-001
1.336271023123661e-001	5.768289e-001	5.283915e-001
1.337271023123660e-001	5.960667e-001	8.829613e-001
1.338271023123660e-001	6.093270e-001	1.241407e+000
1.339271023123660e-001	6.188033e-001	1.601006e+000
1.340271023123660e-001	6.261694e-001	1.959561e+000
1.342271023123660e-001	6.376181e-001	2.668417e+000
1.344271023123660e-001	6.462822e-001	3.361272e+000
1.347271023123659e-001	6.561618e-001	4.359763e+000
1.350271023123659e-001	6.636648e-001	5.296539e+000
1.353271023123659e-001	6.695628e-001	6.158766e+000
1.356271023123658e-001	6.742644e-001	6.934940e+000
1.359271023123658e-001	6.780124e-001	7.614843e+000
1.362271023123658e-001	6.809559e-001	8.189589e+000
1.365271023123657e-001	6.831951e-001	8.651696e+000
1.368271023123657e-001	6.847935e-001	8.995170e+000
1.371271023123657e-001	6.857910e-001	9.215559e+000
1.374271023123656e-001	6.862135e-001	9.310011e+000
1.377271023123656e-001	6.860676e-001	9.277305e+000
1.380271023123656e-001	6.853523e-001	9.117863e+000
1.383271023123655e-001	6.840496e-001	8.833748e+000
1.386271023123655e-001	6.821280e-001	8.428640e+000
1.389271023123655e-001	6.795368e-001	7.907790e+000
1.392271023123654e-001	6.761947e-001	7.277968e+000
1.395271023123654e-001	6.719804e-001	6.547384e+000
1.398271023123654e-001	6.667027e-001	5.725619e+000
1.401271023123653e-001	6.600466e-001	4.823555e+000
1.404271023123653e-001	6.514547e-001	3.853362e+000
1.407271023123653e-001	6.397982e-001	2.828673e+000
1.409271023123652e-001	6.290863e-001	2.123024e+000
1.410271023123652e-001	6.222260e-001	1.765581e+000
1.411271023123652e-001	6.137484e-001	1.406363e+000
1.412271023123652e-001	6.026489e-001	1.046896e+000
1.413271023123652e-001	5.861799e-001	6.904541e-001
1.414271023123652e-001	5.555747e-001	3.463344e-001
1.415066113454633e-001	5.038414e-001	9.918687e-002
1.415377713415761e-001	4.572251e-001	2.850765e-002
1.415567139283991e-001	4.068118e-001	7.581595e-003
1.415750712013643e-001	3.439685e-001	1.269651e-003
1.415865568910628e-001	3.016546e-001	3.062710e-004
1.416013379975829e-001	2.461809e-001	7.752459e-005
1.416204516039054e-001	1.742043e-001	1.355261e-005
1.416543465961543e-001	4.644436e-002	1.038504e-006
1.416985906591731e-001	-1.206035e-001	2.557445e-004
1.417638020579719e-001	-3.718713e-001	5.761370e-003
1.417901949995972e-001	-4.866737e-001	2.115121e-002
1.418107069808736e-001	-5.958561e-001	5.310369e-002
1.418321425762663e-001	-7.289766e-001	1.055517e-001
1.418588781184339e-001	-9.086328e-001	1.846466e-001
1.418880999975762e-001	-1.113185e+000	2.793707e-001
1.419374474624483e-001	-1.467147e+000	4.480996e-001
1.420210730147338e-001	-2.074760e+000	7.426510e-001
1.421210730147338e-001	-2.804977e+000	1.100272e+000
1.422210730147338e-001	-3.534642e+000	1.459763e+000
1.423210730147338e-001	-4.260866e+000	1.818762e+000
1.425210730147337e-001	-5.695630e+000	2.530003e+000
1.427210730147337e-001	-7.097584e+000	3.226422e+000
1.430210730147337e-001	-9.118978e+000	4.231977e+000
1.433210730147337e-001	-1.101801e+001	5.177613e+000
1.436210730147336e-001	-1.276947e+001	6.050304e+000
1.439210730147336e-001	-1.435047e+001	6.838380e+000
1.442210730147336e-001	-1.574047e+001	7.531450e+000
1.445210730147335e-001	-1.692151e+001	8.120450e+000
1.448210730147335e-001	-1.787836e+001	8.597712e+000
1.451210730147335e-001	-1.859869e+001	8.957038e+000
1.454210730147334e-001	-1.907324e+001	9.193775e+000
1.457210730147334e-001	-1.929590e+001	9.304855e+000
1.460210730147334e-001	-1.926381e+001	9.288845e+000
1.463210730147333e-001	-1.897738e+001	9.145949e+000
1.466210730147333e-001	-1.844029e+001	8.878017e+000
1.469210730147333e-001	-1.765946e+001	8.488520e+000
1.472210730147332e-001	-1.664492e+001	7.982502e+000
1.475210730147332e-001	-1.540976e+001	7.366539e+000
1.478210730147332e-001	-1.396991e+001	6.648660e+000
1.481210730147331e-001	-1.234400e+001	5.838266e+000
1.484210730147331e-001	-1.055316e+001	4.946072e+000
1.487210730147331e-001	-8.620875e+000	3.984076e+000
1.490210730147330e-001	-6.572959e+000	2.965694e+000
1.492210730147330e-001	-5.157466e+000	2.263001e+000
1.493210730147330e-001	-4.438196e+000	1.906556e+000
1.494210730147330e-001	-3.713110e+000	1.547892e+000
1.495210730147330e-001	-2.984004e+000	1.188286e+000
1.496210730147330e-001	-2.253746e+000	8.300782e-001
1.497210730147330e-001	-1.529586e+000	4.799929e-001
1.498210730147329e-001	-8.300469e-001	1.560194e-001
1.498690643708242e-001	-5.267539e-001	3.333859e-002
1.498867727814154e-001	-4.370395e-001	1.031259e-002
1.499133355461274e-001	-3.277939e-001	1.134725e-003
1.499242797719357e-001	-2.856072e-001	1.874732e-004
1.499394372979019e-001	-2.283431e-001	4.689895e-005
1.499593824926117e-001	-1.531259e-001	7.467524e-006
1.499992728820313e-001	-2.742145e-003	9.747615e-007
1.500000000000000e-001	-9.905799e-007	9.905798e-007
